*T 4/4
*K G Major
*M simple quadruple
*P 500.0
Note	0	500	69
Note	500	1000	69
Note	1000	1500	69
Note	1500	2000	69
Note	2000	2500	69
Note	2500	3500	69
Note	3500	4000	67
Note	4000	4500	69
Note	4500	5000	71
Note	5000	5500	71
Note	5500	6000	71
Note	6000	6500	71
Note	6500	7000	71
Note	7000	7500	69
Note	7500	8000	67
Note	8000	8500	69
Note	8500	9000	69
Note	9000	9500	69
Note	9500	10000	69
Note	10000	10500	69
Note	10500	11500	69
Note	11500	12000	67
Note	12000	12500	69
Note	12500	13000	71
Note	13000	13500	71
Note	13500	14000	69
Note	14000	14500	71
Note	14500	15500	69
Note	15500	16000	67
