*T 2/4
*K G Major
*M simple duple
*P 500.0
Note	0	500	62
Note	500	1000	67
Note	1000	1500	69
Note	1500	2000	71
Note	2000	2500	72
Note	2500	3500	74
Note	3500	4000	71
Note	4000	4500	74
Note	4500	4750	72
Note	4750	5000	69
Note	5000	5500	72
Note	5500	5750	71
Note	5750	6000	67
Note	6000	6500	71
Note	6500	7500	69
Note	8000	8500	71
Note	8500	9000	72
Note	9000	9500	69
Note	9500	10000	71
Note	10000	10500	67
Note	10500	10750	66
Note	10750	11000	67
Note	11000	11250	69
Note	11250	11500	67
Note	11500	12000	62
Note	12000	12500	74
Note	12500	13000	72
Note	13000	13500	69
Note	13500	14000	71
Note	14000	14500	67
Note	14500	15000	66
Note	15000	15500	67
Note	15500	16000	69
Note	16000	16500	79
Note	16500	17250	74
Note	17250	17500	72
Note	17500	18250	71
Note	18250	18500	69
Note	18500	19500	67
