*T 2/2
*K D Major
*M simple duple
*P 1000.0
Note	0	1000	57
Note	1000	2000	62
Note	2000	3000	62
Note	3000	3500	62
Note	3500	4000	62
Note	4000	4500	64
Note	4500	5000	64
Note	5000	5500	62
Note	5500	6000	62
Note	6000	7000	59
Note	7000	9000	57
Note	9000	11000	62
Note	11000	13000	64
Note	13000	16000	66
Note	16000	17000	62
Note	17000	18000	66
Note	18000	19000	66
Note	19000	19500	66
Note	19500	20000	66
Note	20000	20500	69
Note	20500	21000	69
Note	21000	21500	69
Note	21500	22000	69
Note	22000	23000	64
Note	23000	25000	62
Note	25000	27000	66
Note	27000	29000	64
Note	29000	29500	62
Note	29500	30000	62
Note	30000	30500	61
Note	30500	31000	61
Note	31000	32000	62
