*T 3/4
*K G Major
*M simple triple
*P 1000.0
Note	0	1000	62
Note	1000	3000	67
Note	3000	4000	62
Note	4000	6000	67
Note	6000	7000	72
Note	7000	9000	71
Note	9000	10000	69
Note	10000	12000	67
Note	12000	13000	62
Note	13000	15000	67
Note	15000	16000	62
Note	16000	18000	67
Note	18000	19000	72
Note	19000	21000	71
Note	21000	22000	69
Note	22000	24000	67
Note	25000	27000	74
Note	27000	28000	79
Note	28000	30000	76
Note	30000	31000	74
Note	31000	33000	72
Note	33000	34000	71
Note	34000	36000	71
Note	36000	37000	74
Note	37000	39000	69
