*T X
*K G Minor
*M irregular 
*P 2000.0
Note	0.0	2000.0	67
Note	2000.0	3000.0	62
Note	3000.0	4000.0	62
Note	4000.0	5000.0	65
Note	5000.0	6000.0	67
Note	6000.0	8000.0	70
Note	8000.0	10000.0	69
Note	11000.0	13000.0	74
Note	13000.0	15000.0	72
Note	15000.0	16000.0	70
Note	16000.0	18000.0	67
Note	18000.0	19000.0	69
Note	19000.0	20500.0	72
Note	20500.0	21000.0	70
Note	21000.0	21500.0	69
Note	21500.0	22000.0	67
Note	22000.0	24000.0	69
Note	25000.0	26000.0	69
Note	26000.0	27000.0	70
Note	27000.0	28000.0	72
Note	28000.0	30000.0	74
Note	30000.0	31000.0	72
Note	31000.0	32000.0	74
Note	32000.0	34000.0	70
Note	34000.0	36000.0	69
Note	36000.0	37500.0	70
Note	37500.0	38000.0	69
Note	38000.0	40000.0	67
Note	42000.0	44000.0	69
Note	44000.0	46000.0	62
Note	46000.0	47000.0	64
Note	47000.0	49000.0	65
Note	49000.0	50000.0	67
Note	50000.0	51500.0	70
Note	51500.0	52000.0	69
Note	52000.0	52500.0	67
Note	52500.0	53000.0	65
Note	53000.0	55000.0	67
