*T 4/4
*K G Minor
*M simple quadruple
*P 1000.0
Note	0	1000	62
Note	1000	2500	67
Note	2500	3000	69
Note	3000	4000	70
Note	4000	5000	72
Note	5000	6000	70
Note	6000	7000	69
Note	7000	8000	67
Note	8000	8333	74
Note	8333	8667	74
Note	8667	9000	74
Note	9000	10000	81
Note	10000	10500	74
Note	10500	11000	77
Note	11000	11500	75
Note	11500	12000	74
Note	12000	13000	72
Note	13000	15000	74
Note	16000	16333	74
Note	16333	16667	74
Note	16667	17000	74
Note	17000	18000	81
Note	18000	18500	74
Note	18500	19000	77
Note	19000	19500	75
Note	19500	20000	74
Note	20000	21000	72
Note	21000	23000	74
Note	24000	24333	71
Note	24333	24667	71
Note	24667	25000	72
Note	25000	26000	74
Note	26000	27000	74
Note	27000	28000	74
Note	28000	29000	74
Note	29000	30000	72
Note	30000	31000	75
Note	31000	32000	74
Note	32000	32333	72
Note	32333	32667	72
Note	32667	33000	72
Note	33000	34000	70
Note	34000	35000	70
Note	35000	36000	69
Note	36000	37000	74
Note	37000	38000	67
Note	38000	40000	74
Note	40000	40333	72
Note	40333	40667	72
Note	40667	41000	72
Note	41000	42000	70
Note	42000	43000	70
Note	43000	44000	69
Note	44000	45000	74
Note	45000	47000	67
