*T 3/4
*K D Minor
*M simple triple
*P 3000.0
Note	0	1000	69
Note	1000	2000	69
Note	2000	3000	67
Note	3000	4500	65
Note	4500	5000	67
Note	5000	6000	69
Note	6000	6500	69
Note	6500	7000	67
Note	7000	8000	65
Note	8000	12000	64
Note	12000	12500	67
Note	12500	13000	67
Note	13000	13500	67
Note	13500	14000	67
Note	14000	15000	69
Note	15000	16500	62
Note	16500	17000	64
Note	17000	18000	65
Note	18000	19000	64
Note	19000	20000	62
Note	20000	23000	60
Note	23000	24000	60
Note	24000	26000	65
Note	26000	27000	67
Note	27000	29000	69
Note	29000	29500	67
Note	29500	30000	65
Note	30000	33000	64
Note	33000	36000	62
