Reference OTL: ICH NEHM MEIN GLAESCHEN IN DIE HAND
Reference ARE: Europa, Mitteleuropa, Deutschland
Reference SCT: F0528
Reference YEM: Copyright 1995, estate of Helmut Schaffrath.
Info keysig 1 sharp
Info key G Major
Note	0	500	62
Note	500	1000	67
Note	1000	1500	69
Note	1500	2000	71
Note	2000	2500	72
Note	2500	3000	74
Note	3000	3500	74
Note	3500	4500	74
Note	4500	5000	76
Note	5000	5500	72
Note	5500	6000	79
Note	6000	6500	76
Note	6500	7000	76
Note	7000	7500	74
Note	7500	8500	74
Note	8500	9000	76
Note	9000	9500	72
Note	9500	10000	79
Note	10000	10500	76
Note	10500	11000	76
Note	11000	11500	74
Note	11500	12000	74
Note	12000	12500	74
Note	12500	13000	74
Note	13000	13500	72
Note	13500	14000	72
Note	14000	14500	72
Note	14500	15000	72
Note	15000	15500	71
Note	15500	16500	71
Note	16500	17000	69
Note	17000	17500	76
Note	17500	18000	74
Note	18000	18500	69
Note	18500	19000	72
Note	19000	19500	71
Note	19500	20500	71
Note	20500	21000	69
Note	21000	21500	76
Note	21500	22000	74
Note	22000	22500	66
Note	22500	23000	69
Note	23000	23500	67
Note	23500	24500	67
Note	24500	25000	76
Note	25000	25500	72
Note	25500	26000	79
Note	26000	26500	76
Note	26500	27000	76
Note	27000	27500	74
Note	27500	28500	74
Note	28500	29000	72
Note	29000	29500	69
Note	29500	30000	74
Note	30000	30500	72
Note	30500	31000	72
Note	31000	31500	71
Note	31500	32500	71
Note	32500	33000	69
Note	33000	33500	78
Note	33500	34000	78
Note	34000	34500	78
Note	34500	35500	79
Note	35500	36500	67
Note	36500	37000	76
Note	37000	37500	72
Note	37500	38000	79
Note	38000	38500	76
Note	38500	39000	76
Note	39000	39500	74
Note	39500	40500	74
Note	40500	41000	72
Note	41000	41500	69
Note	41500	42000	74
Note	42000	42500	72
Note	42500	43000	72
Note	43000	43500	71
Note	43500	44500	71
Note	44500	45000	69
Note	45000	45500	78
Note	45500	46000	78
Note	46000	46500	78
Note	46500	47500	79
Note	47500	48000	67
Reference AGN: Studenten -, Trink - Lied
Reference ONB: ESAC (Essen Associative Code) Database: FINK
Reference AMT: simple duple
Reference AIN: vox
Reference EED: Helmut Schaffrath
Reference EEV: 1.0
