*T 4/4
*K G Minor
*M simple quadruple
*P 1000.0
Note	0	1000	62
Note	1000	2000	67
Note	2000	3000	67
Note	3000	4000	67
Note	4000	5000	69
Note	5000	6000	70
Note	6000	7000	69
Note	7000	8000	67
Note	8000	9000	69
Note	9000	10000	70
Note	10000	11000	65
Note	11000	12000	65
Note	12000	13000	67
Note	13000	14000	65
Note	14000	15000	63
Note	15000	16000	62
Note	16000	17000	65
Note	17000	18000	63
Note	18000	19000	62
Note	19000	20000	60
Note	20000	21000	67
Note	21000	22000	65
Note	22000	23000	63
Note	23000	24000	62
Note	24000	25000	70
Note	25000	26000	69
Note	26000	27000	67
Note	27000	28000	72
Note	28000	29000	70
Note	29000	31000	69
Note	31000	32000	67
