*T 2/4
*K A Major
*M simple duple
*P 500.0
Note	0	250	69
Note	250	500	71
Note	500	1000	73
Note	1000	1250	73
Note	1250	1500	71
Note	1500	2000	69
Note	2000	2250	69
Note	2250	2500	71
Note	2500	3000	73
Note	3000	3250	73
Note	3250	3500	71
Note	3500	4000	69
Note	4000	4500	71
Note	4500	5000	73
Note	5000	5500	74
Note	5500	6000	76
Note	6000	6250	74
Note	6250	6500	73
Note	6500	7000	71
Note	7000	7500	71
Note	7500	8000	71
Note	8500	9000	71
Note	9000	9250	71
Note	9250	9500	73
Note	9500	9750	71
Note	9750	10000	73
Note	10000	10250	71
Note	10250	10500	74
Note	10500	11000	71
Note	11000	11500	73
Note	11500	12000	71
Note	12000	12250	69
Note	12250	12500	71
Note	12500	13000	73
Note	13000	13500	76
Note	13500	14000	73
Note	14000	14500	69
Note	14500	15000	71
Note	15000	15250	71
Note	15250	15500	73
Note	15500	16000	71
Note	16000	16250	69
Note	16250	16500	71
Note	16500	17000	73
Note	17000	17250	76
Note	17250	17500	73
Note	17500	18000	69
Note	18000	18500	71
Note	18500	19000	73
Note	19000	19250	76
Note	19250	19500	73
Note	19500	20000	69
