*T 4/4
*K G Minor
*M simple quadruple
*P 1000.0
Note	0	1000	62
Note	1000	2000	67
Note	2000	3000	69
Note	3000	4000	70
Note	4000	5000	72
Note	5000	6000	70
Note	6000	7000	69
Note	7000	8000	67
Note	8000	9000	67
Note	9000	10000	74
Note	10000	10500	74
Note	10500	11000	74
Note	11000	12000	74
Note	12000	13000	79
Note	13000	15000	74
Note	16000	17000	74
Note	17000	18000	79
Note	18000	19000	74
Note	19000	20000	75
Note	20000	21000	72
Note	21000	23000	74
Note	23000	24000	72
Note	24000	25000	70
Note	25000	26000	69
Note	26000	27000	72
Note	27000	28000	70
Note	28000	29000	69
Note	29000	30000	67
Note	30000	31000	70
Note	31000	32000	74
Note	32000	33000	74
Note	33000	34000	79
Note	34000	35000	74
Note	35000	36000	75
Note	36000	37000	72
Note	37000	39000	74
Note	39000	40000	72
Note	40000	41000	70
Note	41000	42000	69
Note	42000	43000	72
Note	43000	44000	70
Note	44000	45000	69
Note	45000	47000	67
