Reference OTL: MEIN HERR MALER
Reference ARE: Europa, Mitteleuropa, Deutschland
Reference SCT: B0703
Reference YEM: Copyright 1995, estate of Helmut Schaffrath.
Info keysig no accidentals
Info key C Major
Note	0	1000	52
Note	2000	2500	53
Note	3000	4000	55
Note	5000	5500	60
Note	6000	6500	59
Note	7000	7500	57
Note	8000	8500	59
Note	9000	10500	60
Note	12000	13000	57
Note	14000	14500	55
Note	15000	16000	53
Note	17000	17500	52
Note	18000	19500	55
Note	21000	22000	50
Note	24000	25000	52
Note	26000	26500	53
Note	27000	28000	55
Note	29000	29500	60
Note	30000	30500	59
Note	31000	31500	57
Note	32000	32500	59
Note	33000	34500	60
Note	36000	37000	57
Note	38000	38500	55
Note	39000	40000	53
Note	41000	41500	52
Note	42000	43500	55
Note	45000	46000	50
Note	48000	49000	50
Note	50000	50500	53
Note	51000	52000	52
Note	53000	53500	60
Note	54000	54500	59
Note	55000	55500	57
Note	56000	56500	59
Note	57000	58500	60
Note	60000	61000	50
Note	62000	62500	53
Note	63000	64000	52
Note	65000	65500	60
Note	66000	66500	59
Note	67000	67500	57
Note	68000	68500	59
Note	69000	70500	60
Note	72000	73000	60
Note	74000	74500	60
Note	75000	76000	60
Note	77000	77500	60
Note	78000	79500	64
Note	81000	82500	60
Note	84000	85000	57
Note	86000	86500	62
Note	87000	88000	60
Note	89000	89500	59
Note	90000	91500	62
Note	93000	94000	60
Reference AGN: Scherz - Lied
Reference ONB: ESAC (Essen Associative Code) Database: BOEHME
Reference AMT: compound duple
Reference AIN: vox
Reference EED: Helmut Schaffrath
Reference EEV: 1.0
