*T 4/4
*K F Major
*T 3/4
*T 4/4
*T 3/4
*T 4/4
*T 3/4
*T 4/4
*T 3/4
*T 4/4
*T 3/4
*T 4/4
*T 3/4
*M irregular 
*P 1000.0
Note	0	500	69
Note	500	1000	67
Note	1000	1500	65
Note	1500	2000	65
Note	2000	2500	65
Note	2500	3000	60
Note	3000	4000	65
Note	4000	5000	67
Note	5000	7000	69
Note	8000	8500	69
Note	8500	9000	67
Note	9000	9500	65
Note	9500	10000	65
Note	10000	10500	65
Note	10500	11000	60
Note	11000	12000	65
Note	12000	13000	67
Note	13000	15000	69
Note	16000	16500	65
Note	16500	17000	67
Note	17000	17500	69
Note	17500	18000	69
Note	18000	19500	72
Note	19500	20000	69
Note	20000	20500	70
Note	20500	21000	69
Note	21000	23000	67
Note	23000	24000	60
Note	24000	24500	65
Note	24500	25000	67
Note	25000	25500	69
Note	25500	26000	69
Note	26000	27500	72
Note	27500	28000	69
Note	28000	28500	70
Note	28500	29000	69
Note	29000	31000	67
Note	31000	32000	60
Note	32000	33000	69
Note	33000	34500	72
Note	34500	35000	69
Note	35000	35500	74
Note	35500	35667	72
Note	35667	36000	70
Note	36000	36500	69
Note	36500	37000	67
Note	37000	39000	69
Note	40000	41000	69
Note	41000	42000	65
Note	42000	43000	67
Note	43000	44000	69
Note	44000	45000	71
Note	45000	47000	72
Note	47000	48000	60
Note	48000	48500	65
Note	48500	49000	69
Note	49000	50500	72
Note	50500	51000	74
Note	51000	51500	72
Note	51500	52000	70
Note	52000	53500	69
Note	53500	54000	67
Note	54000	55000	65
Note	55000	57000	67
Note	57000	58000	69
Note	58000	60000	65
Note	60000	60500	65
Note	60500	61000	69
Note	61000	62500	72
Note	62500	63000	74
Note	63000	63500	72
Note	63500	64000	70
Note	64000	65500	69
Note	65500	66000	67
Note	66000	67000	65
Note	67000	69000	67
Note	69000	70000	69
Note	70000	72000	65
