*T 2/4
*K F Major
*M simple duple
*P 0.0
Note	0	1000	69
Note	1000	1500	67
Note	1500	2000	67
Note	2000	2500	65
Note	2500	3000	65
Note	3000	4000	60
Note	4000	4500	69
Note	4500	5000	69
Note	5000	5500	67
Note	5500	6000	67
Note	6000	6500	65
Note	6500	7000	65
Note	7000	8000	60
Note	8000	8500	65
Note	8500	9000	69
Note	9000	9500	69
Note	9500	10000	72
Note	10000	11000	72
Note	11000	11500	70
Note	11500	12000	69
Note	12000	12500	67
Note	12500	13000	67
Note	13000	13500	67
Note	13500	14000	70
Note	14000	15000	70
Note	15000	16000	69
Note	16000	16500	65
Note	16500	17000	69
Note	17000	17500	69
Note	17500	18000	72
Note	18000	18500	72
Note	18500	19000	70
Note	19000	19500	70
Note	19500	20000	69
Note	20000	20500	67
Note	20500	21000	67
Note	21000	21500	67
Note	21500	22000	70
Note	22000	22250	69
Note	22250	22500	69
Note	22500	23000	67
Note	23000	24000	65
