*T 3/8
*K A Minor
*T 6/8
*T 3/8
*T 6/8
*M irregular 
*P 500.0
Note	0	500	64
Note	500	1500	69
Note	1500	2000	72
Note	2000	3000	71
Note	3000	3500	69
Note	3500	4500	69
Note	4500	5000	68
Note	5000	6000	64
Note	6000	6500	64
Note	6500	7500	69
Note	7500	8000	72
Note	8000	9000	76
Note	9000	9500	74
Note	9500	10000	72
Note	10000	10500	71
Note	10500	11000	68
Note	11000	12000	69
Note	12000	12500	72
Note	12500	13500	71
Note	13500	14000	69
Note	14000	15000	69
Note	15000	15500	68
Note	15500	16500	64
Note	16500	17000	64
Note	17000	18000	69
Note	18000	18500	72
Note	18500	19500	76
Note	19500	20000	74
Note	20000	20500	72
Note	20500	21500	71
Note	21500	22000	72
Note	22000	22500	74
Note	22500	23000	71
Note	23000	24000	68
Note	24000	24500	71
Note	24500	26500	69
