*T 2/4
*K F Major
*M simple duple
*P 0
Note	0.0	500.0	65
Note	500.0	1000.0	67
Note	1000.0	1500.0	69
Note	1500.0	2000.0	69
Note	2000.0	2500.0	67
Note	2500.0	3000.0	67
Note	3000.0	3500.0	65
Note	4000.0	4500.0	69
Note	4500.0	5000.0	70
Note	5000.0	5500.0	72
Note	5500.0	6000.0	72
Note	6000.0	6500.0	70
Note	6500.0	7000.0	70
Note	7000.0	7500.0	69
Note	8000.0	8500.0	72
Note	8500.0	9000.0	72
Note	9000.0	9500.0	74
Note	10000.0	10500.0	70
Note	10500.0	11000.0	70
Note	11000.0	12000.0	72
Note	12000.0	13500.0	69
Note	13500.0	14000.0	72
Note	14000.0	14500.0	72
Note	14500.0	15000.0	70
Note	15000.0	16000.0	70
Note	16000.0	17500.0	67
Note	17500.0	18000.0	74
Note	18000.0	18500.0	74
Note	18500.0	19000.0	72
Note	19000.0	20000.0	72
Note	20000.0	21500.0	69
Note	21500.0	22000.0	72
Note	22000.0	22500.0	72
Note	22500.0	23000.0	70
Note	23000.0	24000.0	70
Note	24000.0	25000.0	67
Note	25000.0	26000.0	67
Note	26000.0	27000.0	65
