*T 4/4
*K C Major
*M simple quadruple
*P 1500
Note	0.0	500.0	55.0
Note	500.0	1000.0	55.0
Note	1000.0	1500.0	55.0
Note	1500.0	2500.0	60
Note	2500.0	3500.0	60
Note	3500.0	4500.0	62
Note	4500.0	5500.0	62
Note	5500.0	7000.0	67
Note	7000.0	7500.0	64
Note	7500.0	8000.0	60
Note	8000.0	8500.0	60
Note	8500.0	9000.0	64
Note	9000.0	9250.0	60
Note	9250.0	9500.0	59.0
Note	9500.0	10500.0	57.0
Note	10500.0	12000.0	65
Note	12000.0	12500.0	65
Note	12500.0	13000.0	62
Note	13000.0	13500.0	59.0
Note	13500.0	15500.0	60
Note	16500.0	17250.0	60
Note	17250.0	17500.0	62
Note	17500.0	18500.0	64
Note	18500.0	19500.0	64
Note	19500.0	20500.0	64
Note	20500.0	21000.0	65
Note	21000.0	21500.0	64
Note	21500.0	22000.0	64
Note	22000.0	22500.0	62
Note	22500.0	23500.0	62
Note	24500.0	25250.0	62
Note	25250.0	25500.0	64
Note	25500.0	26500.0	65
Note	26500.0	27500.0	65
Note	27500.0	28500.0	65
Note	28500.0	29250.0	67
Note	29250.0	29500.0	65
Note	29500.0	31500.0	64
Note	32500.0	33250.0	67
Note	33250.0	33500.0	67
Note	33500.0	34500.0	67
Note	34500.0	35000.0	64
Note	35000.0	35500.0	60
Note	35500.0	36500.0	67
Note	36500.0	37250.0	64
Note	37250.0	37500.0	60
Note	37500.0	39500.0	55.0
Note	40000.0	40500.0	55.0
Note	40500.0	41000.0	55.0
Note	41000.0	41500.0	55.0
Note	41500.0	43000.0	62
Note	43000.0	43500.0	64
Note	43500.0	45000.0	65
Note	45000.0	45500.0	62
Note	45500.0	46500.0	60
Note	46500.0	47500.0	60
Note	47500.0	49500.0	58.0
Note	49500.0	50500.0	57.0
Note	50500.0	51250.0	60
Note	51250.0	51500.0	60
Note	51500.0	52500.0	60
Note	52500.0	53000.0	59.0
Note	53000.0	53500.0	60
Note	53500.0	55500.0	62
Note	56500.0	57250.0	62
Note	57250.0	57500.0	62
Note	57500.0	58500.0	63
Note	58500.0	59250.0	63
Note	59250.0	59500.0	63
Note	59500.0	60250.0	62
Note	60250.0	60500.0	63
Note	60500.0	61250.0	65
Note	61250.0	61500.0	63
Note	61500.0	63500.0	62
Note	64500.0	65000.0	63
Note	65000.0	65500.0	62
Note	65500.0	66500.0	60
Note	66500.0	67500.0	60
Note	67500.0	68500.0	60
Note	68500.0	69000.0	62
Note	69000.0	69500.0	60
Note	69500.0	70000.0	60
Note	70000.0	70500.0	59.0
Note	70500.0	71500.0	59.0
Note	72500.0	73500.0	67
Note	73500.0	76500.0	67
Note	76500.0	77250.0	63
Note	77250.0	77500.0	60
Note	77500.0	79500.0	62
Note	80500.0	81500.0	67
Note	81500.0	84250.0	67
Note	84250.0	84500.0	67
Note	84500.0	85250.0	63
Note	85250.0	85500.0	60
Note	85500.0	87500.0	62
Note	88500.0	89500.0	55.0
Note	89500.0	92500.0	60
Note	92500.0	93500.0	60
Note	93500.0	96500.0	64
Note	97500.0	99500.0	65
Note	99500.0	100500.0	67
Note	100500.0	101500.0	69
Note	101500.0	104500.0	62
Note	104500.0	105500.0	69
Note	105500.0	108250.0	67
Note	108250.0	108500.0	64
Note	108500.0	109250.0	65
Note	109250.0	109500.0	62
Note	109500.0	111500.0	60
Note	112500.0	113500.0	55.0
Note	113500.0	116500.0	60
Note	116500.0	117500.0	60
Note	117500.0	120500.0	64
Note	121500.0	123500.0	65
Note	123500.0	124500.0	67
Note	124500.0	125500.0	69
Note	125500.0	128500.0	62
Note	128500.0	129500.0	69
Note	129500.0	132250.0	67
Note	132250.0	132500.0	64
Note	132500.0	133250.0	65
Note	133250.0	133500.0	62
Note	133500.0	135500.0	60
