*T 6/8
*K B-flat Major
*M compound duple
*P 500.0
Note	0	500	65
Note	500	1250	74
Note	1250	1500	72
Note	1500	2000	70
Note	2000	2750	70
Note	2750	3000	69
Note	3000	3500	67
Note	3500	4500	65
Note	4500	5000	65
Note	5000	6000	65
Note	6000	6500	65
Note	6500	7250	70
Note	7250	7500	69
Note	7500	8000	70
Note	8000	8750	72
Note	8750	9000	70
Note	9000	9500	72
Note	9500	11000	74
Note	11000	11500	72
Note	12000	12500	65
Note	12500	13250	74
Note	13250	13500	72
Note	13500	14000	70
Note	14000	14750	77
Note	14750	15000	76
Note	15000	15500	74
Note	15500	16250	72
Note	16250	16500	74
Note	16500	17000	72
Note	17000	18000	72
Note	18000	18500	72
Note	18500	19500	74
Note	19500	20000	76
Note	20000	20750	77
Note	20750	21000	72
Note	21000	21500	69
Note	21500	23000	72
Note	23000	23500	65
Note	24000	24500	65
Note	24500	25500	72
Note	25500	26000	65
Note	26000	27000	74
Note	27000	27250	65
Note	27250	27500	65
Note	27500	28500	75
Note	28500	29000	72
Note	29000	30000	77
Note	30000	30250	74
Note	30250	30500	70
Note	30500	31500	79
Note	31500	32000	79
Note	32000	32750	79
Note	32750	33000	75
Note	33000	33500	72
Note	33500	36000	77
Note	36000	36500	69
Note	36500	37500	70
