*T 3/8
*K G Major
*M simple triple
*P 500.0
Note	0	500	74
Note	500	1500	74
Note	1500	2000	74
Note	2000	2500	74
Note	2500	3000	74
Note	3000	3500	74
Note	3500	4000	79
Note	4000	4500	77
Note	4500	5000	79
Note	5000	7500	74
Note	7500	8000	77
Note	8000	8750	77
Note	8750	9000	77
Note	9000	9500	77
Note	9500	10000	77
Note	10000	10500	79
Note	10500	11000	77
Note	11000	11500	75
Note	11500	12000	74
Note	12000	12500	72
Note	12500	15000	70
Note	15000	15500	74
Note	15500	16000	72
Note	16000	16500	74
Note	16500	17000	75
Note	17000	18000	74
Note	18000	18500	72
Note	18500	19500	70
Note	19500	20000	69
Note	20000	22500	67
