*T 4/4
*K C Major
*M simple quadruple
*P 0.0
Note	0	2000	67
Note	2000	3000	64
Note	3000	4000	60
Note	4000	5000	65
Note	5000	6000	69
Note	6000	8000	67
Note	8000	10000	67
Note	10000	11000	64
Note	11000	12000	60
Note	12000	13000	65
Note	13000	14000	69
Note	14000	16000	67
Note	16000	17000	67
Note	17000	18000	67
Note	18000	19000	64
Note	19000	20000	60
Note	20000	21000	65
Note	21000	22000	69
Note	22000	24000	67
Note	24000	25000	65
Note	25000	26000	65
Note	26000	27000	64
Note	27000	28000	64
Note	28000	29000	62
Note	29000	30000	62
Note	30000	32000	60
Note	32000	33000	67
Note	33000	34000	67
Note	34000	35000	64
Note	35000	36000	60
Note	36000	37000	65
Note	37000	38000	69
Note	38000	40000	67
Note	40000	41000	65
Note	41000	42000	65
Note	42000	43000	64
Note	43000	44000	64
Note	44000	45000	62
Note	45000	46000	62
Note	46000	48000	60
