*T 2/4
*K G Major
*M simple duple
*P 500.0
Note	0	500	67
Note	500	1000	74
Note	1000	1500	74
Note	1500	2000	74
Note	2000	2500	76
Note	2500	3000	74
Note	3000	3500	71
Note	3500	4000	67
Note	4000	4500	67
Note	4500	5000	74
Note	5000	5500	74
Note	5500	6000	74
Note	6000	6500	76
Note	6500	7000	74
Note	7000	7500	71
Note	7500	8000	67
Note	8000	8500	71
Note	8500	9000	74
Note	9000	9500	74
Note	9500	10000	74
Note	10000	10500	76
Note	10500	11500	74
Note	11500	12000	71
Note	12000	12500	71
Note	12500	13000	74
Note	13000	13500	74
Note	13500	14000	74
Note	14000	14500	76
Note	14500	15500	74
Note	15500	16000	71
Note	16000	16500	67
Note	16500	17000	74
Note	17000	17500	74
Note	17500	18000	74
Note	18000	18500	76
Note	18500	19000	74
Note	19000	19500	71
Note	19500	20000	67
Note	20000	20500	67
Note	20500	21000	74
Note	21000	21500	74
Note	21500	22000	74
Note	22000	22500	76
Note	22500	23000	74
Note	23000	23500	71
Note	23500	24000	67
Note	24000	24500	71
Note	24500	24750	74
Note	24750	25000	74
Note	25000	25500	74
Note	25500	25750	74
Note	25750	26000	74
Note	26000	26500	76
Note	26500	27000	74
Note	27000	27500	71
Note	27500	28000	67
Note	28500	29500	71
Note	29500	30000	76
Note	30000	30500	76
Note	30500	31500	74
Note	32000	32500	74
Note	32500	33000	72
Note	33000	33500	72
Note	33500	34000	71
Note	34000	34500	71
Note	34500	35000	69
Note	35000	35500	69
Note	35500	36000	67
