Reference OTL: ALS DER SANDWIRTH VON PASSEIER
Reference ARE: Europa, Mitteleuropa, Deutschland
Reference SCT: F0568
Reference YEM: Copyright 1995, estate of Helmut Schaffrath.
Info keysig 4 sharps
Info key F Minor
Note	0	500	60
Note	500	1000	60
Note	1000	2000	65
Note	2000	3000	65
Note	3000	3500	65
Note	3500	4000	67
Note	4000	4750	68
Note	4750	5000	67
Note	5000	6000	65
Note	6000	6500	65
Note	6500	7000	67
Note	7000	7500	68
Note	7500	8000	70
Note	8000	9000	72
Note	9000	9500	68
Note	9500	10000	65
Note	10000	11000	63
Note	11000	12000	60
Note	12000	12500	63
Note	12500	13000	63
Note	13000	14000	68
Note	14000	15000	68
Note	15000	15500	68
Note	15500	16000	70
Note	16000	16750	72
Note	16750	17000	70
Note	17000	18000	68
Note	18000	18500	68
Note	18500	19000	70
Note	19000	19500	72
Note	19500	20000	73
Note	20000	21000	75
Note	21000	21500	72
Note	21500	22000	68
Note	22000	23000	67
Note	23000	24000	63
Note	24000	24500	75
Note	24500	25000	75
Note	25000	26000	75
Note	26000	27000	73
Note	27000	27500	73
Note	27500	28000	73
Note	28000	29000	73
Note	29000	30000	72
Note	30000	30500	72
Note	30500	31000	72
Note	31000	32500	77
Note	32500	33000	75
Note	33000	33500	73
Note	33500	34000	72
Note	34000	35000	73
Note	35000	36000	70
Note	36000	36500	60
Note	36500	37000	60
Note	37000	38500	65
Note	38500	39000	64
Note	39000	39500	65
Note	39500	40000	67
Note	40000	40500	68
Note	40500	41000	67
Note	41000	42000	65
Note	42000	42500	65
Note	42500	43000	67
Note	43000	43500	68
Note	43500	44000	70
Note	44000	45000	72
Note	45000	45500	68
Note	45500	46000	65
Note	46000	46500	68
Note	46500	47000	67
Note	47000	48000	65
Reference AGN: Soldaten - Lied
Reference ONB: ESAC (Essen Associative Code) Database: FINK
Reference AMT: simple triple
Reference AIN: vox
Reference EED: Helmut Schaffrath
Reference EEV: 1.0
