Reference OTL: ZU MEINER ZEIT BESTAND NOCH RECHT UND BILLIGKEIT
Reference ARE: Europa, Mitteleuropa, Deutschland
Reference SCT: B0711
Reference YEM: Copyright 1995, estate of Helmut Schaffrath.
Info keysig 1 sharp
Info key G Major
Note	0	500	67
Note	500	1500	74
Note	1500	2500	76
Note	2500	3500	74
Note	4000	4500	79
Note	4500	5000	78
Note	5000	5500	76
Note	5500	6000	74
Note	6000	6500	72
Note	6500	7250	71
Note	7250	7500	69
Note	7500	8000	67
Note	8000	8500	67
Note	8500	10000	66
Note	10000	10500	67
Note	10500	12000	66
Note	12000	12500	67
Note	12500	12750	72
Note	12750	13000	71
Note	13000	13250	72
Note	13250	13500	74
Note	13500	14000	72
Note	14000	14500	69
Note	14500	15500	71
Note	15500	16000	69
Note	16000	16500	67
Note	16500	18000	66
Note	18000	18500	67
Note	18500	20000	66
Note	20000	20500	67
Note	20500	20750	72
Note	20750	21000	71
Note	21000	21250	72
Note	21250	21500	74
Note	21500	22000	72
Note	22000	22500	69
Note	22500	23500	71
Note	23500	24000	69
Note	24000	24500	62
Note	24500	26000	71
Note	26000	26250	74
Note	26250	26500	71
Note	26500	27500	69
Note	27500	28500	74
Note	28500	29500	74
Note	29500	30500	73
Note	30500	31500	74
Note	32000	32250	74
Note	32250	32500	76
Note	32500	33500	77
Note	33500	34500	69
Note	34500	36000	68
Note	36000	36500	69
Note	36500	36750	68
Note	36750	37000	69
Note	37000	37250	71
Note	37250	37500	72
Note	37500	38000	74
Note	38000	38500	71
Note	38500	39500	72
Note	39500	40000	71
Note	40000	40250	72
Note	40250	40500	74
Note	40500	41500	76
Note	41500	42500	67
Note	42500	44000	65
Note	44000	44500	67
Note	44500	44750	66
Note	44750	45000	67
Note	45000	45250	69
Note	45250	45500	71
Note	45500	46000	72
Note	46000	46500	69
Note	46500	47500	71
Note	47500	48000	69
Note	48000	48250	71
Note	48250	48500	72
Note	48500	49000	74
Note	49000	49500	74
Note	49500	50000	74
Note	50000	50250	71
Note	50250	50500	72
Note	50500	51000	74
Note	51000	51500	74
Note	51500	52000	74
Note	52000	52500	79
Note	52500	53500	71
Note	53500	54500	69
Note	54500	55500	67
Reference AGN: Scherz - Lied
Reference ONB: ESAC (Essen Associative Code) Database: BOEHME
Reference AMT: simple duple
Reference AIN: vox
Reference EED: Helmut Schaffrath
Reference EEV: 1.0
