Reference OTL: "Der Landsturm" HUI AUF SCHREIT MAN DURCH DAS LAND
Reference ARE: Europa, Mitteleuropa, Tirol
Reference SCT: Z1138
Reference YEM: Copyright 1995, estate of Helmut Schaffrath.
Info keysig 2 sharps
Info key B-flat Major
Note	0	500	77
Note	500	2000	77
Note	2000	2500	74
Note	2500	4000	74
Note	4000	4500	74
Note	4500	5500	72
Note	5500	6000	65
Note	6000	6500	65
Note	6500	8000	70
Note	8000	8500	65
Note	8500	9000	65
Note	9000	9500	74
Note	9500	10000	70
Note	10000	10500	65
Note	10500	11000	65
Note	11000	11500	74
Note	11500	12000	70
Note	12000	12500	65
Note	12500	13000	65
Note	13000	13500	75
Note	13500	14000	72
Note	14000	14500	65
Note	14500	16000	70
Note	16000	16500	77
Note	16500	17500	77
Note	17500	18000	74
Note	18000	18500	74
Note	18500	20000	74
Note	20000	20500	74
Note	20500	21500	72
Note	21500	22000	65
Note	22000	22500	65
Note	22500	24000	70
Note	24000	24500	65
Note	24500	25000	65
Note	25000	25500	74
Note	25500	26000	70
Note	26000	26500	65
Note	26500	27000	65
Note	27000	27500	74
Note	27500	28000	70
Note	28000	28500	65
Note	28500	29000	65
Note	29000	29500	75
Note	29500	30000	72
Note	30000	30500	65
Note	30500	31500	70
Note	32500	33000	72
Note	33000	33500	72
Note	33500	34000	65
Note	34000	34500	65
Note	34500	35000	70
Note	35000	35500	70
Note	35500	36500	70
Note	36500	37000	72
Note	37000	37500	72
Note	37500	38000	65
Note	38000	38500	65
Note	38500	39000	65
Note	39000	39500	70
Note	39500	40500	70
Note	40500	41000	65
Note	41000	41500	74
Note	41500	42000	70
Note	42000	42500	65
Note	42500	43000	65
Note	43000	43500	74
Note	43500	44000	70
Note	44000	44500	65
Note	44500	45000	65
Note	45000	45500	75
Note	45500	46000	72
Note	46000	46500	65
Note	46500	48500	70
Note	48500	49000	72
Note	49000	49500	72
Note	49500	50000	65
Note	50000	50500	65
Note	50500	51000	70
Note	51000	51500	70
Note	51500	52500	70
Note	52500	53000	72
Note	53000	53500	72
Note	53500	54000	65
Note	54000	54500	65
Note	54500	55000	65
Note	55000	55500	70
Note	55500	56000	70
Reference AGN: Vaterland und Wehr
Reference ONB: ESAC (Essen Associative Code) Database: ZUCCAL
Reference AMT: simple duple
Reference AIN: vox
Reference EED: Helmut Schaffrath
Reference EEV: 1.0
